image_index,path
188,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\5f9797659f.jpg
189,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\5fe61a0cb2.jpg
190,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\6a2f600b2b.jpg
191,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\6b9efb70cb.jpg
192,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\6e41a7ebc5.jpg
193,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\6f1bebbcd1.jpg
194,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\7efc5c6649.jpg
195,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\7f96d537b1.jpg
196,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\8b35e781aa.jpg
197,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\8d73dc8da6.jpg
198,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\9ce2d418a9.jpg
199,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\9de72377d0.jpg
200,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\makki_di_roti_sarson_da_saag\9fbb43a24e.jpg
201,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\0b0c928f8d.jpg
202,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\0e99951656.jpg
203,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\0fa205266b.jpg
204,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\12f284ec5d.jpg
205,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\1a32a6741e.jpg
206,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\1b244bc738.jpg
207,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\1bbfd0da48.jpg
208,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\1c1d43cdff.jpg
209,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\1d601d6f96.jpg
210,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\1ec3a069a8.jpg
211,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\1fa7404c7f.jpg
212,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\2a3406913a.jpg
213,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\2df279fc27.jpg
214,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\2f2f55df75.jpg
215,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\3b69efcbf6.jpg
216,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\3c517881e2.jpg
217,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\3e136522bf.jpg
218,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\3f402f6a10.jpg
219,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\4c438ff0c6.jpg
220,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\4e3cac0781.jpg
221,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\4f144ce1c4.jpg
222,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\4f357649a9.jpg
223,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\5ba431c5ef.jpg
224,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\5edfcbed3b.jpg
225,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\5f5ae683f7.jpg
226,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\6cb97f82d8.jpg
227,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\6d0ec68ac2.jpg
228,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\6dd3e46a0f.jpg
229,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\6e3c223a82.jpg
230,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\6fb10d3c1b.jpg
231,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\6ff4def3ee.jpg
232,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\7a4ef99785.jpg
233,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\7c2e5f2b27.jpg
234,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\7d1a49c3c7.jpg
235,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\7dc9cc2820.jpg
236,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\7ef08f8797.jpg
237,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\8a5bf9ffcf.jpg
238,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\8aa5c06d27.jpg
239,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\8bbc5cae65.jpg
240,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\8c158445ed.jpg
241,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\8c7dfea30e.jpg
242,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\8de570fe3d.jpg
243,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\8e722fbe76.jpg
244,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\8e9df8b6b8.jpg
245,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\9a208b210e.jpg
246,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\9acb1949ba.jpg
247,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\9b8136c655.jpg
248,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\9c488d3056.jpg
249,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\9d6865282b.jpg
250,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\misi_roti\9f079d967a.jpg
251,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\03f4894650.jpg
252,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\07b8b992f2.jpg
253,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\0ac9b0c175.jpg
254,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\0b84f41ca9.jpg
255,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\0c54ec3111.jpg
256,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\0d49139e62.jpg
257,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\0d61f506a9.jpg
258,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\0e188c151b.jpg
259,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\0e4a2fa251.jpg
260,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\1a21cfe891.jpg
261,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\1a8c8fba3f.jpg
262,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\1b1da65165.jpg
263,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\1c1b648e34.jpg
264,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\1c6416298b.jpg
265,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\1cdc9b9e63.jpg
266,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\1dc7baaf5c.jpg
267,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\2b805d2a64.jpg
268,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\2c6a595231.jpg
269,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\2c9d6d7b72.jpg
270,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\2d1e66e1f1.jpg
271,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\2e453cba80.jpg
272,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\2ed6582877.jpg
273,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\2f199686d1.jpg
274,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\3c6ec7f254.jpg
275,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\3d21c39420.jpg
276,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\3e45e8aa09.jpg
277,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\3eeba485b4.jpg
278,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\4a32a5b649.jpg
279,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\4b0d46befb.jpg
280,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\4c2e6d837f.jpg
281,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\4c8d580378.jpg
282,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\4cf68969d1.jpg
283,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\4de22e2232.jpg
284,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\4fb1b2cedd.jpg
285,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\5a9fd2c50e.jpg
286,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\5c15896a88.jpg
287,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\5c3db0a526.jpg
288,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\5e70549cca.jpg
289,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\5f23494020.jpg
290,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\5f8300b245.jpg
291,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\6ac2aad044.jpg
292,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\6e24eb5a8e.jpg
293,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\7c8975ad6b.jpg
294,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\7c92a8be3b.jpg
295,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\7d5a4c401d.jpg
296,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\7ed5cb94c1.jpg
297,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\8a980da6b0.jpg
298,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\8a9fc5ef58.jpg
299,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\8b30ccaf83.jpg
300,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PA\naan\8c0ae71bea.jpg
301,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\040febc4fa.jpg
302,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\04b14272e1.jpg
303,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\0a3ddeec8e.jpg
304,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\0cbb1c68c2.jpg
305,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\0d1d042900.jpg
306,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\0d8674058e.jpg
307,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\12f0354482.jpg
308,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\18f788bacc.jpg
309,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\1bec3b58d3.jpg
310,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\1d48d58561.jpg
311,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\1d57fc1de0.jpg
312,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\1e44178ada.jpg
313,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\1e6143c426.jpg
314,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\1e65644574.jpg
315,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\22f1dc5a18.jpg
316,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\26f7611f16.jpg
317,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\2ab177f7bf.jpg
318,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\2e89a3158d.jpg
319,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\2f06e4f192.jpg
320,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\36e259fa2e.jpg
321,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\3b10fa09aa.jpg
322,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\3b5fde717f.jpg
323,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\3b85995113.jpg
324,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\3b9b122cc9.jpg
325,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\3e7c8dd7d1.jpg
326,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\3f2d2830c6.jpg
327,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\4a79dd1a5f.jpg
328,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\4ab9e29231.jpg
329,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\4b092097f1.jpg
330,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\4b9d8719cb.jpg
331,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\4cbc198f38.jpg
332,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\4ddf98e179.jpg
333,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\4f04495c81.jpg
334,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\5a578d8ed7.jpg
335,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\5b0ec06cd5.jpg
336,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\5bc4d2e7f3.jpg
337,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\6c87d67bba.jpg
338,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\7d19d30586.jpg
339,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\7d7312efef.jpg
340,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\7f7a1e792c.jpg
341,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\8a216b0dfc.jpg
342,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\8b93c7660f.jpg
343,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\8be854a097.jpg
344,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\8d4218b0e4.jpg
345,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\9a60fe83d6.jpg
346,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\9cc9408339.jpg
347,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\9d931eb923.jpg
348,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\9e2c93a77c.jpg
349,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\9f4f362b23.jpg
350,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\kadai_paneer\9fd537dd7c.jpg
351,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\0071a3a960.jpg
352,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\05cca1406b.jpg
353,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\0a45c68b4d.jpg
354,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\0b85e51aa6.jpg
355,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\0c93c32afc.jpg
356,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\0f8d1a4fca.jpg
357,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\0fa650e90d.jpg
358,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\14f41c5e97.jpg
359,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\19e421c5c3.jpg
360,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\29dfc0b77f.jpg
361,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\2bf167d77e.jpg
362,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\2e9998af45.jpg
363,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\31ed0a4d39.jpg
364,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\39a07d973b.jpg
365,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\3ae6cd47da.jpg
366,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\3b2a0f445f.jpg
367,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\3c8f0e90be.jpg
368,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\47f1c34a17.jpg
369,c:\Users\abelg\PROJECTE COMPUTACIONAL\Indian Food Images\Indian Food Generalitzat\PLATS AMB PANEER\navrattan_korma\4f348d21ee.jpg
